label,review
1,잘받았습니다ㅎ
1,작을까봐 걱정했는데 예상했던 사이즈네요 감사합니다 ㅋ
1,해당 상품의 리뷰와 무관한 내용이나 동일 문자의 반복 등 부적합한 내용일 때는 통보 없이 삭제 및 지급된 포인트가 회수될 수 있습니다. 상품을 사용하신 후 느낀 경험을 성의있게 작성해주세요.
1,재단 잘 되서 왔습니다. 화장대에 딱 맞네요. 잘쓰겠습니다. 번창하세요
1,배송빠르고 상품도 만족 스럽습니다.
1,오ㅔㅐ자꾸 사진이 뒤집어지는지 1도 모르겠다는.. 조아여 둘이서 조립하면 편해여 혼자서 하면 욕할듯 그래도 저렴하게 잘산듯해여 화이트가 왜 더 비싼건지 블랙 품절되서 화이트 샀는데 눈물' 배송은 빨라서 좋았어여 생각보다 높이가 낮아서 놀람 ㅇ0ㅇ 키크신 분들 줄자로 재보고 사셈
1,다들 너무 좋다고해서 사라는데. 비싸서 못사고있다가
1,색깔도 하단 수납장도 맘에들어요. 배송 기사님도 친절하심.
1,개인적으로 컬러있는 제품으로 추천드려요
1,아직 못꺼내봤어여 ㅜㅜ
1,한칸빼고 책넣어써요 책장은 방에있어서 15개월아기라서 거실이 주무대거든요 잘산거같은데 회색은좀 맘에안드네요ㅋ
1,너무 맘에 들어요 제가 원한 느낌 그대로네요 ㅎ 가격도 착하고 잘쓸게요!^^ 많이 파세요 강추입니다!!!
1,빠른배송 감사!
1,가성비가 좋아요
1,괜찮은듯함
1,일단 디자인이 눈을 끕니다. 화이트 테이블에 함께 놔뒀는데요.. 허리도 편하고... 선택하기 잘했다는 생각이 막막 들어요. 강추합니다.
1,편안하고 매우 좋네요
1,"주문한지 이틀만에 받았구요. 화장대위에 깔려고 하나, 식탁위에 깔 용도로 하나이렇게 두개 주문했습니다. 식탁은 아일랜드 식탁인데 치수를 대충쟀더니 조금 크지만 그런데로 잘 맞네요. 유리의 차가운 느낌이 없어서 좋구요. 유리를 깔았을 때 유리와 그릇이 부딪히는 소리가 싫었는데 이건 그럴 염려가 없고 조용해서 좋네요. 2mm짜리 주문해서 너무 얇지 않을까 걱정했는데 두께도 딱 적당하고 좋은 것 같습니다. 많이 파세요."
1,고급진 느낌은 아니지만 깔끔해서 좋네용
1,의자는 예쁜데 배송이 느려요 -_ㅠ
1,제가 조립가구가 여섯 갠데 안 녹슬고 하자 없는 걸로 온 애는 얘가 처음이에요ㅠㅠㅠㅠ 이 때까지 다른 데서 살 때는 공구도 그렇고 부품들이 다 녹슬어서 오길래 이번에도 별로 기대 안 했는데 완전 짱짱ㅠㅠㅠ 감사합니다 곧 내년이니깐 복 많이 받으세요
1,다좋은데 재단하실때 볼펜인지 펜인지 표시해둔 자국이 두군데있는데 안지워져요^^;뭐 작은자국이니.. 저렴한 가격에 유리대용으로 배송도 칼배송 좋아요.
1,앉는 부분에 작은 여튼 얼룩이 있더라구요. 썬크림 색깔의 얼룩인데 추석연휴가 겹쳐 교환하기도 번거로워서 그냥 쓰도록 할게요. 생각보다 배송도 빨랐고 추석 전에 받아 볼 수 있어서 좋았습니당! 다음엔 출고 전에 점검 한 번 더 해주세요**
1,ㅁㅎㅈㄷ고덤ㄷ거ㅡㅁㄱ멈ㄳ
1,완전빠르게 왔음. 2번째 구입
1,너무 이쁘네용 ^^
1,카드할인에 포인트까지 사용해서 다른곳보다 싸게 잘 산 것 같아요! 생각보다 더 크고 많이 들어갈 것 같아요! 어른용 서랍장과 고민하다 나중에 아이방에 다른 서랍이랑 넣어주려고 한샘껄로 골랐는데 잘 한 것 같아요!
1,좌식의자 4번째 구입인데 지금까지 썼던 의자들은 장난감이었다는.... 첫번째 두번째 의자는 구입한지 한달도안돼서 망가져서 버리고 세번째의자는 컴터할때 앉기에는 너무 불편했는데 이거사길잘한것 같아요 무엇보다 천방지축 우리딸아이가 막굴려도 망가지질 않더라구요 좀 아쉬운게있다면 팔걸이가 조금만 높았으면 좋았을것을...ㅎㅎ 아이를 둘 키우다보니 금방지져분해질것같아서 블랙샀는데 편하고 청소하기도 편하고 좋아요
1,조립도 쉽고 크기도 적당하고 높이도 적당하고 만족스러워욧!
1,도착후 조립해서 바로 사용하고 있네여 우선 앉았을때 허리가 편하고 안정감이 있네요 칼라도 넘 맘에들어요 많이파세용^^
1,구매확정이 늦어 죄송합니다.
1,좋은 제품 감사합니다
1,크기까 딱이예요. 테이블크기에 안성맞춤으로 왔어요. 그래서 따로 손 볼 필요도 없었습니다. 감사해요.
1,헤드부분이..힘이 없어서 문의하고 전화로 설명듣고 조치했지만..해결이 되진 않았어요..10% 아쉽긴하지만..헤드떼고 쓰는걸로 만족할까봐요....
1,"생각보다 너무 편하고 좋으네요 ㅎㅎ 여기저기포인트 잔뜩 써서 싸게 사서 더 좋구요 ㅎㅎ 냄새는 하루 문열어 놓으니까 다 빠지구요 ㅎㅎ 새거니까 하루정도는 어쩔수없는거라고 생각하구요 ㅎ 조립할 때 어려운것도 없고, 색깔도촌스럽지 않아 좋구요 ㅎㅎ 다들 앉아보고 가격 듣고나서 괜찮다구 하네요 ㅎㅎ 만족합니다ㅎㅎ"
1,오... 좋은데요
1,"어제 탁배박스  해체후 조립하여보니  식탁높이를

마음대로 조절할수있어 넘좋으네요~^^

많이 애용할께요~^^"
1,"막상 받아보니 불편하겠다 생각했는데, 의외로 아이들이 불편해하지않고 잘 쓰고 있습니다."
1,세련되고 이쁘고 좋습니다. 번창하세요
1,유리는 좀 부담이되고해서 처음으로 투명매트를 구입해봤는데 깔끔하고 깨질 부담도 없고 너무 맘에드네요~ 싼 가격에 잘산거 같아요~
1,그렇지만 잘 놓고 쓸게요~ 감사해요
1,？移騁勞뭅求？.
1,이거 쓸만합니다 적극추천드립니다 ^^일단 써보시고 말하세요 말이필요없이 잘삿다생각들꺼에요 ㅋㅋ
1,식탁의자하려고 샀습니다. 가격도 저렴하고~ 제품에 하자 없이 왔습니다. 배송도 빨랐구요~ 가벼워요~ 여자가 앉기엔 편한데.. 저희 신랑은 좀 작아서 불편하다네요 ㅋㅋㅋ 그래도 저한텐 딱 좋아요 ㅋㅋ 폭신하기도 하구요~ 많이파세요
1,가격대비 넘 좋아요 무게감도있어요
1,가장 상위급 의자와 하급의자 2개를 구매했는데.. 하급의자를 사도 괜찮겠네요. 굳이 비싼것을 쓸필요까진 없어보입니다. 그리 차이가 없네요.
1,이쁘긴한데 털빠져요ㅠ 옷에 다묻어나서 테이프로 몇번 작업했네요
1,빠른 배송과 좋은 물건 잘 받았습니다.. 대박나세요
1,배송도 빨랐고 예전에 구매한곳이고 제일 저렴해서 또 주문했어요~ 테이블모서리가 라운드된거라 맞춰서 자르느라 조금 고생ㅋ
1,디자인도 이쁘고 쿠션감도 있네요 많이파세요
1,펀하고좋아요
1,빠른 배송 좋아요~~
1,좋으네요 약간 냄새 있어요
1,깔끔하네요..!!
1,쓸만하네용^^
1,빠른배송 감사드려요 번창하세요~
1,수납도 좋고 깔끔하고 좋아용~~
1,엄청 싸게 잘샀네요 품질도 좋구요 돈벌었네요 듀오백 저리가라네요 엄청 싸게 잘샀네요 품질도 좋구요 돈벌었네요 듀오백 저리가라네요 엄청 싸게 잘샀네요 품질도 좋구요 돈벌었네요 듀오백 저리가라네요 엄청 싸게 잘샀네요 품질도 좋구요 돈벌었네요 듀오백 저리가라네요
1,어깨받이가 엄청 약함. 나사박고 있는데 부러짐. 지금 등받이 없이 그냥 의자만 있음.....
1,푹신푹신하고좋네요
1,괜찮은데..~! 약간은 포장상태가 않좋았어요..ㅡㅡ
1,조립하기도 간편하고 좋네요
1,가격도 저렴하고 배송도 빨라 좋아요
1,앞으로 좀더 사용해 보아야겠지만 마음에 드내요 잘사용할게요
1,좋아요좋아？Gㅎㅅㅅ
1,배송도 너무 빠르고 물건도 좋아요ㅎ
1,"저렴하게 잘구입한거 같아요. 
다만 목받침쪽이 살짝 높아서 제기능을 못하는것이 조금 아쉽네요"
1,조립하기가 너무 힘듦 잘안됨ㅑ
1,편하고 좋네요 같이산 책상에 비해 조금  높은 감이 있어서 조금 어색하지만 쓰다보면 괜찮아 지겠죠
1,생각보다 좋와요~~
1,의자 괜찮네요 잘쓰겠습니다.
1,폭신하고 좋아요
1,진짜 좋네요~!! 어머님이 너무 좋아하시네요
1,"만족입니닥^.^ 입금후 5일뒤에 배송 왔구요

흰색으로 구입했는데 너무 하얘서 

쳐다보고 있으면 좀 어지러운느낌이랄까..ㅋㅋ

하얗고 튼튼하고 아빠다리하고 올라가앉을수있을만큼 넉넉해요"
1,그래도 노블레스 슈프림도 되게 좋아요 베게같은것도 하나왔는데 은근히 편해요 옆에 주머니가있어서 티비보면서 핸드폰 잠깐 놔둘때 편합니다. 잘샀네요 다만 뒤로 젖힐때 조금 번거로워요
1,디자인 예뻐요!
1,저렴하게산거같아서 좋네요~^^♡
1,"저렴한 가격에 잘 데려온 상품

너무너무좋네용"
1,아일랜드식탁에마땅한의자가없어서여기저기보다주문했는데요~~~괜찮아요~~~ 조립이라고할것도없이그냥쭉끼워서돌려주기만하믄되구요~무겁지않아서좋긴한데...그닥튼튼하지는않을거같아요~~~ㅋ가격대비는좋은제품이구요~ 주방분위기싹달라졌네요~~~잘쓸께용~~~
1,생각보다 고급스러워요
1,"배송도 빠르고 조립도 오분만에 후다닥, 너무 좋은 상품 잘 받았습니다"
1,괜찮은 제품입니다. 불량도 잘 대응해 주시네요.
1,후다닥 제품 조립해주고가셨는데 맘에 들어요^^
1,상품은 만족합니다
1,다시 분리하려면 어떻게 하죠?
1,의자는 커서 좋아요 그리고 등받이를 뒤로 넘겨두고 고정이되고 주머니있어서 편할거같아서 구입했는데요 주머니에 저런 표시도있고 의자 아래 쇠로된곳은 찍혀서 오고... 집에서 쓸거라서 뭐 그냥 쓰는데 만약 이게 회사에서 사용하려고 주문한거라면 사용 하기 좀 그렇네요
1,"세일가로 저렴하게 구매했네요..ㅎ 가격대비 만족.. 등짝시원하고 허리편하고 좋네요..^^ 쿠션감은 크진않지만 라택스느낌으로 부드럽게 탄력감있는 느낌.,,.ㅋ"
1,좋아요  잘 받았습니다  배송도 빨라요
1,좋아도너무좋아요
1,도대체 몇 개를 쓰란 말이냐??
1,가격대비 안락한의자입니다 뭐 이정도면 품질도 우수하구요. 각도조절에 잘쓰겟습니다. ?가좀탈것같지만 퀄리티도 조금떨어지구요^^; 그래도 뭐 푹신하니 편합니다. 강추~
1,핑크색 이쁘구 의자도 편하구 좋네요 ^0^*
1,빠른배송 완전 강추입니다
1,잘 받앗다네요 감사
1,길이가 생각보다 짧내요 ㅠㅠ 그래도쓸만합니다
1,튼튼하고 괜찮네요 잘산거 같아요 ~
1,설치도 꼼꼼히 잘해주시네요
1,가격대비 짱인듯.. 조립도 생각보다 쉽고 디자인도 괜찮음.. 재구매 의항
1,탄탄하니 좋아요 ㅋㅋㅋ조립 걱정했는데 설명서보면서 하니까 10분도 안걸리고했어요 ㅋㅋ 의자고르면서 고민많이했는데 괜찮은 제품 온거같아서 다행이네요
1,이 의자는 전에도 쓰던거라 또 구입했어요..접을수 있어서 보관도 편하고 좁은집엔 더 좋아요.. 쿠션이 두툼해서 오래 앉아도 편하고 좋아요 배송도 빨라서 정말 맘에 듭니다.. 많이 파세요^^
1,얇지 않아 괜찮네요. 내구성은 좀 더 사용해 봐야 겠지요.
1,"빠른배송 튼튼한의자,색상 ,모두 맘에 들어여"
1,딱좋네요
1,좋습니？い빱？
1,강추하는 제품입니다 흰색 구입햇는데요 가격에 비해 강추합니다 플라스틱이라서 우습게 보면 안돼요 원목책상이랑 너무 잘 어울려요
1,배송도 생각보다 빨리왓구요 또 크기도 널찍하고 편하고 색깔특히이뿌네요~추천합니다! 그리고 조절을 제 마음대로 할수잇어서 더 좋네요
1,전빨강구입했는데예뻐요조립인데여자혼자서해도아무문제없구요
1,아주 좋아여 ~~~~ 굿굿굿굿
1,가격대비 만족요 !!
1,배송도 빨랐고 조립하는것도 어렵지 않더라구요^^(신랑이 조립하는거 봤는데^^) 아직 까지는 불만사항없네요^^
1,아 좌식쇼파 이쁘네요.. 색상도 산뜻하고 좋아요
1,정말 편합니다 딱봐도 튼튼하구요 배송이 조금 늦엇지만 나머지는 다 좋네요 배송은 택배회사가 조금 불친절햇어여 ㅠㅠ 전화도 안오고 배송도 늦게오고 ㅠㅠ 나머지 품질은 좋습니다 튼튼하고 편합니다
1,식탁이 오기도 전에 의자가 와서 놀랐어요 ㅋ 양품 받아서 기분 좋아요 ^^
1,좋아요 편안한게 제가 허리가 2미터라 길어서 조금 모자란감은 있지만 나름 잘 쓰고 있습니다.
1,생각했던것보다 너무 좋네요~~ 튼튼하고  디자인 이쁘구.
1,가격대비 품질 좋습니다
1,생각했던거보다 괜찮아요~ 조립도 쉽고 내구성도 괜찮은듯~ 별도의 공구없어도 쉽게 설치되네요~ 배송도 빠르고 만족합니다~ 잘쓸께요
1,"정말 솔직히 9900원에 이런 상 살수있나요? 전 이런 행사하는줄도 모르고 우연히 보게 되어 필요하지않았지만 넘싸길래 주문한거거든요..블랙,화이트 둘다하려다가 걍 화이트 하나만 한건데 곧바로 얼마안돼 일시품절 ？映曆？ 살짝 놀랐죠.ㅎ 배송은 예약상품이라 12일이후 출고인걸 봐서 알고있었구요..그걸 감안하면 배송은빠른편입니다. 물건 깨끗한걸루 잘왔구요. 흔들린다는 분들글 봤는데 제껀 전혀 흔들림 없이 아구가 잘 맞습니다.아기가 올라가도 흔들리지않아요~튼튼해요..크기도 꽤 크고 넘 좋네요~아주 잘쓸것 같아요~감사합니다~^^"
1,"가죽냄새 걱정했는데, 냄새도 별로 안나고, 무지 편안합니다. 갈색 샀는데, 색감도 좋구요. 편안하게 잘 쓰고 있어요. 가격대비 강추합니다. 하나 더 사려고 합니다. 등받이 조절도 잘되고, 여기저리 옮겨쓰기도 편하고요. 아주 만족합니다!"
1,배송이 빠르네요 의자가 견고해서 너무 만족스럽습니다 .. 색상 또한 마음에 들고 무엇보다 저한테 딱 맞는 듯한 편안함이 좋은 거 같아요 가격도 저렴합니다 .. 번창하세요..
1,저렴한 가격에 비해 품질도 좋고 조립도 매우 간편하네요 특히 빠른 배송과 AS관련 문자메세지까지~ 오랜만에 기분좋은 온라인 쇼핑이었습니다. ^^
1,아주 좋습니다!
1,하나사고 마음에 들어 또 구매하였습니다. 홈쇼핑에소 판매하는 것보다 조금 못하지만 가격 대비 좋은 것 같습니다.
1,"노블레스로 주문했는데 다른게왔어요 ㅎㅎ

그래도 사용하는데 편해서 잘 쓸게요 ㅎ"
1,완전 푹신하고 편하네요 너무좋아요~ 이제 허리가 안아프겠어요 잘샀습니다!!!ㅋㅋㅋㅋㅋㅋㅋㅋ
1,배송두 하루만에 오구 색상도 이쁘네요..ㅋ 세워놓구 벽에 기댈때 써두 등 안배기고 좋네요..ㅋ 펴서 깔고 앉아도 좋구.. 의자로 앉아도 좋구.. 다만 목 기대지 못해 좀아프네요
1,"냄새 신경안섯는데

좀마니나네요 ..ㅋㅋ 그래도 편함!ㅋㅋ"
1,잘 받았습니다. 많이 파세요 ^^ 가격은 광고하는 가격보담 더 높은데 그래도 머 싼편이고 품질은 좋네요. 잘쓰겠습니다.
1,마음에듭니다. 의자조립은 첨해보는데 30분정도걸렸네요. 좀 힘둘오요 ㅠ
1,"완전 가격도 착하고, 이쁘고, 좋아요~~~"
1,사실 이쁜 모습때문에 샀지 편할거라고는 생각 안했는데 앉아보니 느낌도 좋고 편하네요~~ 이쁘고 편해서 마음에 들어요!! 또 살까 생각중이에요ㅎㅎ
1,핑크색 ~~ 이쁩니다..ㅎㅎ 방이 화사해진듯.. 편하구요... 단지 계속 앉다보면 엉덩이부분 스펀지가 빨리 죽을듯...; 그정도는 감수.. 잘쓰겠습니다~~~~~~~
1,완죤맘에듭니다. 우리집 애기들이 더 조아하는듯해여
1,"일반의자보다 바닥부분이 넓고 바깥쪽이 조금 높아서 다리가 편안함, 등받이 머리까지 높이가 적당하고 좋음 추가상품인 강철오발의 바퀴는 조금 뻑뻑하고 녹이좀 있음."
1,선물로 드렸는데 무지 만족하시네요.
1,푹신푹신하고 색깔도 맘에 듭니다. 다만 솜이 언제꺼질지 잘 모르겠네요. 아무래도 가격이 가격인만큼.. 그래도 편하긴 이만한게 없는듯요. 잘쓸게요 번창하시구요
1,블랙이 잘어울리고 무난하네요. 메쉬보다 튼튼할거같아요.
1,배송도 빠르고.. 생각했던것 보다 조은거 같아요~ 가격대비 이정도면 쓸만합니다ㅋㅋㅋㅋㅋ
1,주문 하루만에 배송이네요~ㅋ
1,가격치고는 괜찮아요 푹신푹신해서 근데 방석을 하나 더 깔아야 하는것 같긴해요 허리가 아프긴 한데 그건 좌식이라서 같기도 하고 암튼 귀엽고 예쁘긴 합니다.
1,아직 사용해보진 않았지만 좋겠죠?^^ 기대합니다.
1,상품설명에 나와 있는 사진처럼 상품은 큰 차이 없어요. 조립은 보시면 간단히 설치될겁니다. 저희도 쉽게 했으니까요. 딸아이(초6)는 편하고 좋다고 하네요. 저는 등 부분이 좀 불편하던데.. 몸무게가 부족해서 한번 올라간 의자 높이를 아이가 혼자 못 내리네요^^ 화이트여서 전체적으로 예쁘네요.
1,생각보다 엄청 쿠션감이 좋으네요^^ 색도 많이 부담스럽지 않은 사랑스런 핑크색에..ㅋㅋ 후회없는 선택~! 넘 좋아요
1,"좋네요, 잘 구입했다고 생각합니다"
1,"바닥 넓음, 타가 좁은 바닥 때문에 재구매"
1,약할까봐 걱정했는데 괜찮습니다. 흰색 구매했는데 때가 잘탈것 같아 걱정이지만 일단 예뻐서 좋네요.
1,이번에 신혼방 꾸미면서 오빠랑 같이 앉을 책상에 놓으려고 의자 2개 주문했어요 젤리아 화이트 하나 블랙 하나 넘 귀엽고 이뿌네용ㅎㅎ
1,딱싼맛...
1,의자가 정말 좋아요 ㅋㅋ
1,상품상의 잔기스는 어느정도 감안해야 할 부분이라고 생각해본다면 전체적으로는 괜찮은 상품입니다만 판매자가 전화가 안되는 것은 조금 문제가 있어보이네요.
1,유리만큼은 아니지만 가성비 괜찮아요.
1,배송도 빠르고 나름대로 마음에 듭니다.
1,가격에 비해 제품이 조금 미비합니다 그런대로 사용하기는 편하네요..
1,쿠션이 생각한거랑 다르지만 가격에비해 괜찮네요 깔끔하고
1,생각했던것보다 크고 폭신해요
1,집사람이 너무 맘에 들어합니다 정말 잘 산거 같아요. 많이 파세요
1,"편항고 좋아요.  가격대비 만족,  강추"
1,잘 받았습니다. 배송 짱인듯!!!
1,약간 냄새는 나지만 반듯하게 잘펴지고 깔끔합니다
1,산뜻하고 튼튼합니다. 정말 맘에 들어요
1,편안하고 안정적인 의자^^ 가격대비 정말 저렴합니다. 싸다고 좋은 것이 아니다라는 생각이 이 의자를 쓰면서 확 바뀌었습니다. 튼튼한 의자 강력 추천합니다.
1,좋네요 쿠션감도좋고 대만족입니다~~
1,마음에듭니다 잘쓰겠습니다
1,배송도빠르고 포장상태도 좋고 조립하기도 생각보다 쉽고 편하고 의자 색깔도 이뻐여 완전 추천합니다>
1,좋습니다 ^^
1,아직 조립은 안해봤지만 이쁠거같아요. 가구거리에 의자전문점들 가보니 개당 5만원에서 10만원까지 하더라구요. 아직 집 수리중이라서.....조립을 못했는데 어서 하고싶네요^^
1,완전 좋아요.. 두개 째 주문 중/..
1,빠른 배송~만족스런 포장~가격 대비 좋은 품질입니다.
1,책상 상태 너무 좋아요!! 어느곳 하나 흠 없이 잘 왔어요>_< 이젠 노트북이랑 책을 같이 펼수 있게 되서 너무 좋아용~~!! 강추합니다!! 무조건 사세요!!
1,좀있음 태어날아길위해 수유의자겸 컴퓨터의자로 쓸려고샀는데 완젼죠와요!!
1,가격대비 너무 편하고 좋아요~~
1,완전좋아？Dㅋ
1,튼튼하고 좋아요! ^ ^
1,조립도 쉽고 앉아보니 괜찮습니다.싸보이지 않아요..괜찮음
1,정말 만족스럽네요 조립도 쉽네요 그리고 착용감이 넘 좋네요 너무나 편안합니다 허리 엉덩이 하나도 안아ㅃ프네요 아이가 넘 좋아합니다 참고로 덩치가 좀 있는데요 일바낭반 성인 남자 전혀 비좁지않고 좋네요 고내괜찬아요 안을 만하비낟
1,배송일지정으로 이삿날받았어요 좋네요
1,가격이 저렴해서 구매했는데 생각보다 괜찮은것같아요
1,좋은 제품 저렴하게 구매할 수 있게 해주셔서 감사합니다 안전배송으로 더 믿음이 가네요 항상 좋은 제품 부탁드려요
1,갖고싶었는데 싸서 더좋았어요 ㅋㅋ
1,처음 받았을때 느낌은 약간 싼티가 난다고 생각했는데요. 가격대비 편하게 사용할 수 있을 것 같습니다. 너무 많은 기능은 기대 안하시는게 좋구요..
1,완성사진을 못찍었네여 배송도 빨리와서 좋았구요 팔걸이조립하는데 혼자서 조금 힘들었지만 완성도는 좋네여 혼자서 한시간 좀 더걸릴거 같아요 의자에 앉았을때 개인적으로 폭신해서 좋네여
1,허리도 편안하고 좋네요
1,[28일까지13900원][토퍼스] 정품 듀얼좌식의자 36종 행사전 생산자가 직판하는 제품! 예능프로그램 대거 협 옵션 : 색상:비타좌식 토퍼스천 블랙-1개
1,빠른배송과 좋은가격에 만족합니다.
1,"일단 처음 구매에 만족하여 재구매 하는 겁니다. 배송도 빠르고, 물품도 가격 대비 매우 만족 입니다. 조립 설치도, 동봉된 설명서 대로 하면 매우 쉽게 누구나 설치 가능 합니다."
1,가격대비 쓸만하고 좋아요 보는그대로예요 가격대비 쓸만하고 좋아요 보는그대로예요 가격대비 쓸만하고 좋아요 보는그대로예요 가격대비 쓸만하고 좋아요 보는그대로예요
1,"의자라기보다는 전 가구들 위에 있는 물건들 정리하고 꺼낼때 쓰려고 샀는데 안쓸때는 보관하기 좋고 색도 너무 이쁜 파랑색이네요


하지만 단점이라면 올라섰을때 약간 약하다는 느낌에 불안해여 얼릉 올라갔다 얼릉 내여와여 ㅋㅋㅋㅋㅋ"
1,투명이지만 누런끼는 있어요 그런후기보고 주문한거라 전 상관없이 넘넘 좋아요 약간의 여유두고 재단해주셨네요 감사합니다 거실장 화장대 주문한건데 넘 좋아서 식탁도 시키려구요
1,맘에 들어요~ 이번이 2개？？
1,빠른 배송과 사용해보니 무지 만족 스럽네염 히히
1,번창하세요.
1,"진짜 편하네요. 아주좋아요. 뒤로 재키고 고정도 시키고, 많이 파세요."
1,조립이쉽데
1,가격대비 강력추천합니다. 렌즈대 겸용 식탁을 사용하고 있는데 거기에 맞춰서 의자 구매하려고 하다가 주문했어요 생각외 좋아요 높이도 어느정도 맞는 편이구요 크기가 그렇게 큰 편이 아니라서 체격이 있는 분이라면 조금 불편할수 있어요 그거 말고는 다 좋아요
1,제가 앉은키가 좀 있어서 머리받침을 제일 높게해도 낮은 느낌이 있네요.. 제품자체는 일단은 매우 만족합니다.
1,홈빠랑 잘 어울려서 좋앗어요 ~ 맨처음 한색으로 주문 하려고 햇는데 색깔을 여러개 하니 그것도 이쁘네요 ~^^ 여자인 제가 혼자 조립하는데도 참 쉬?어요 ~ 불량품 없고 좋습니다 ~
1,정말좋아용
1,좋아요ㅇㅇㅇ
1,배송도 빠르고 제품도 만족스럽네요. 앞으로도 좋은 제품 많이 파세요.
1,의자 너무 편하고 좋네요 푹신푹신하구요 팔걸이도 있고 무엇보다 목이 편해서 맘에들어요 티비보다가 두다리 쭉펴고 자도 괜찮고 너무 맘에 드네요 아이보리는..베이지에 많이 가까운 톤다운된 색입니다
1,정말좋네요 편안하고 좋아요
1,하하하하 ㅋㅋ 너무 좋아욥 ㅋㅋㅋ 푹신푹신하겨 가격대비 너무 좋은듯 해요ㅕ ㅋㅋㅋㅋ 하하하ㅋㅋㅋㅋ ㅋㅋㅋ 흐흐흐 ㅋㅋ 리아ㅓㄹ나ㅣ
1,의자싸고아뻐요
1,배송 정말 빠르네요 ㅎㅎㅎ
1,좋네요 좋아요
1,그냥그래요.
1,생각보다 수납이엄청많이되고 지저분한 장난감을 다넣고나니 깨끗해져서 완전 만족합니다 주문후 같이온 도로매트도 너무기엽네요 방문색이 메이플이라 고민고민했는데 깨끗한걸로는 흰색이 갑이네요 
1,빠른배송  잘받았습니다
1,조립도 쉽고 사진보다 훨씬 산뜻한 색상에 착석감도 좋아요. 홈쇼핑에서 대박 난 이유가 있었군요~ 잘 쓰겠습니다. 많이 파세요!^^
1,배송 잘 받았습니다 생각했던 것보다 괜찮은 것 같습니다 앞으로도 애용할게요~!!배송 잘 받았습니다 생각했던 것보다 괜찮은 것 같습니다 앞으로도 애용할게요~!!
1,배송도 빠르구 실제로 보니가 맘에 들어요`~~
1,실물이훨씬이쁘네요 ㅎㅎ
1,저는 흰색으로 샀구요 제품은 자신과 동일해요~ 조립도 쉽게 했구요~ 지금도 의자에 앉아서 쓰고 있는데 만족스러워요~~
1,괜찮네요!!!
1,최고입니다. 배송부터 제품까지 잘 쓸게요
1,고심 끝에 저렴하게 나와서 구입했습니다. 수납 많이 되고 디자인도 맘에 들어요. 다만 뒷쪽 합판이 좀 더 튼튼했으면 하는 아쉬움이 드네요.
1,처음에는 적응이안돼서 불편했는데 요추보호대 짱입니다.
1,색상이 너무 이뻐요
1,생각보다 작은데 착용감은 괜찮습니다.
1,사실 의자가 편해야 장시간 게임을 하던 업무를 보던 동영상을 보던가 하는데. 저렴한 가격에 사실 조금 망설였지만 리뷰랑 후기 글 보고 일단 한 번 사보자라고 생각했는데 역시 칭찬하는 이유가 있는 제품이더라구요. 마감도 좋고 튼튼하고 편하고 잘 샀습니다.
1,넘 잘 받았구요 아이들이 더 좋아 하더라구요 배송도 마음에 들고 집 분위기가 달라져 넘 좋아여
1,장난감 정리~~끝~~^^
1,배송도 빠르고 품질도 좋고 만족합니다.
1,처음에는 저희 집사람 티브이볼때나 컴퓨터 할때 쓰라고 삿는데 저하고 저희집 강아지하고 번갈아 가며 독차지 ^^;; 하나 더 살까 생각중이네요 각도 조절도 쉽고 푹신푹신 완전 마음에 들어요 카바를 벗겻을 때도 생각을 해서 내부를 좀 깔끔하게 만드셧으면 하는 생각도 잇지만 어차피 카바를 벗길일은 거의 없으니 만족이요 많이 파시고 사업 번창하세요...
1,상품 배송도 빠르고 넘 튼튼하고 좋습니당
1,만족합니다. 딱이네요. ㅎㅎ
1,"블랙은 맞교환을 했는데도 똑같은 불량이 있어서 좀 짜증날 정도로 문제가 많았는데, 레드는 괜찮았어요. 높이 조절되는 기둥?같은 곳에 기름이 자꾸 묻어나와 청소할 때라든가 아기가 만질 때종종 묻어나와 안 좋긴 하지만, 그럭저럭 괜찮게 쓰고 있어요. 문제가 많았던 블랙도 글 올리니까 바로 처리해주네요."
1,주문하고 1달만에 받았습니다. 주문량이 많다는 이유로 해피콜이나 문자연락조차 받지 못했고 2주동안 참고 기다리다가 11번가 고객센터로 전화해 겨우 해피콜을 받았습니다. 다음부터 핫딜 진행하시려면 수량을 미리 확보하시던가 구매량을 제한하시던가 하세요. 정가보다 싸게 구입했다는 이유로 배송이 이렇게 느리다면 다음엔 그냥 정가에 살 것 같네요. 제품 자체나 한샘 배송기사님은 만족합니다.
1,가격대비 아주 좋습니다. 늦은 후기지만 아주 만족합니다!!!
1,좋아요정말좋아요
1,의자 밑에 엄청 크게 made in china 라고 퍼렇게 써있는 것만 빼면..^^;;;; 근데 누가 의자 바닥을 봅니까 ㅋㅋ그쳐? 역시 국민의자라고 할만큼 예쁘고 궁뎅이가 편하네요!! 잘샀어요!
1,냄새도 거의 없고 좋아요.
1,장난감정리할 서랍장이 필요했는데 잘 산것 같네요~^^ 좀 더 싸면 더 좋겠지만 만족합니다
1,역시 편하네요~~많이파세요
1,이가격에 이정도제품이면 정말괜찮네요 여태쓰던의자중 제일편해요 완전강추
1,앉아보니 정말 편해요~만족합니다.
1,구매후기구
1,생각보다 괜찮아용
